19.2	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.3	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.4	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.5	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.6	6	39	31	123	14	114	3	112	38	124	19	109	11	102
19.7	7	39	31	123	14	114	3	112	38	124	19	109	11	102
19.8	7	39	31	123	14	114	3	112	38	124	19	109	11	102
19.9	7	39	31	123	14	114	3	112	38	124	19	109	11	102
20.0	7	39	31	123	14	114	3	112	38	124	18	109	11	102
20.1	7	39	31	123	14	114	3	112	38	124	18	109	11	102
20.2	7	39	31	123	14	114	3	112	38	124	14	109	11	102
20.3	7	39	31	123	14	114	3	112	38	124	14	109	11	102
20.4	7	40	31	123	14	114	3	112	38	124	14	109	11	102
20.5	7	40	31	123	14	114	3	112	38	124	14	109	11	102
20.6	7	40	31	123	14	114	3	112	38	124	14	109	11	102
20.7	7	40	31	123	14	114	3	112	38	124	14	109	11	102
20.8	7	40	31	123	14	114	3	112	38	124	14	109	11	102
20.9	7	40	31	124	14	114	3	112	38	124	14	109	11	102
21.0	7	40	30	124	14	114	3	112	38	124	14	109	11	102
21.1	7	40	30	124	14	114	3	112	38	124	14	109	11	102
21.2	7	40	30	124	14	114	3	112	38	124	14	109	11	102
21.3	7	40	30	124	14	114	3	112	38	124	14	109	11	102
21.4	7	41	30	124	14	114	3	112	38	124	14	109	11	102
21.5	7	41	30	124	14	114	3	112	38	124	14	109	11	102
21.6	7	41	30	124	14	114	3	112	38	124	14	109	11	102
21.7	7	41	30	124	14	114	3	112	38	124	14	109	11	102
21.8	7	41	30	124	13	114	3	112	38	124	14	109	11	102
21.9	7	41	30	124	13	114	3	112	38	124	14	109	11	102
22.0	7	42	30	124	13	114	3	112	38	124	14	109	11	102
22.1	7	42	30	124	13	114	3	112	38	124	14	109	11	102
22.2	7	42	30	124	13	114	3	112	38	124	14	108	11	102
22.3	7	42	30	124	13	114	3	112	38	124	14	108	11	102
22.4	7	43	30	124	13	114	3	112	38	124	14	108	11	102
22.5	8	43	30	124	13	114	3	112	38	124	14	108	11	102
22.6	8	44	30	124	13	114	3	112	38	124	14	108	11	102
22.7	8	45	30	124	13	114	3	112	38	124	14	108	11	102
22.8	8	49	30	124	13	114	3	112	38	124	14	108	11	102
22.9	8	50	30	124	13	114	3	112	38	124	14	108	11	102
23.0	8	57	30	124	13	114	3	112	38	124	14	108	11	102
23.1	8	58	30	124	13	114	3	112	38	124	14	108	11	102
23.2	8	58	30	124	13	114	3	112	38	124	14	108	11	102
23.3	8	59	30	124	13	114	3	112	38	124	14	108	11	102
23.4	8	59	30	124	13	114	3	112	38	124	14	108	11	102
23.5	8	59	30	124	13	114	3	112	38	124	13	108	11	102
23.6	8	60	30	124	13	114	3	112	38	124	13	108	11	102
23.7	8	60	30	124	13	114	3	112	38	124	13	108	11	102
23.8	8	60	30	124	13	114	3	112	38	124	13	108	11	102
23.9	8	60	30	124	13	114	3	112	38	124	13	108	11	102
24.0	8	81	30	124	13	114	3	112	37	124	13	108	11	102
24.1	8	81	30	124	13	114	3	112	37	124	13	108	11	102
24.2	8	81	30	124	13	114	3	112	37	124	13	108	11	102
24.3	8	81	30	124	12	114	3	112	37	124	13	108	11	102
24.4	8	81	30	124	12	114	3	112	37	124	13	108	11	102
24.5	8	82	30	124	12	114	3	112	37	124	13	108	11	102
24.6	8	82	30	124	12	114	3	112	37	124	13	108	11	102
24.7	8	82	30	124	12	114	3	112	37	124	13	108	11	102
24.8	8	82	30	124	12	114	3	112	37	124	13	108	11	102
24.9	8	82	30	124	12	114	3	112	37	124	13	108	11	102
25.0	8	82	30	124	12	114	3	112	37	124	13	108	11	102
25.1	8	82	30	124	12	114	3	112	37	124	13	108	11	102
25.2	9	82	30	124	12	114	3	111	37	124	13	108	11	102
25.3	9	82	30	124	5	114	3	111	31	124	13	108	11	102
25.4	9	82	30	124	5	113	3	111	31	124	13	108	11	102
25.5	9	82	30	124	5	113	3	111	31	124	13	108	11	102
